t,id,x,y,z,vx,vy,vz
0.01,85,-0.047744262189732,0.00024975263787668,0.037766831025249,0.025667696190313,0,-0.00687763846576177
0.01,86,-0.0475257216921802,0.000239950595819175,0.0377124862390783,0.026747141222643,0,-0.0071668748904484
0.01,87,-0.047634484765771,0.000155469741926008,0.0377937413395699,0.0255726358504009,0,-0.00685216712445011
0.01,88,-0.0476613537537695,0.000203557634682354,0.0377241363238707,0.0285561091373679,0,-0.00765158638233274
0.01,89,-0.0473118718949227,0.00029155780141454,0.0377234807892497,0.0397407904528851,0,-0.010648512708425
0.01,90,-0.0474508192171789,0.000187337219593356,0.0376240439231712,0.0318828569390806,0,-0.00854298576922367
0.01,91,-0.0474210757664438,0.000278743287548217,0.0377587839149698,0.0394422781205818,0,-0.0105685265700536
0.01,92,-0.047174840630422,0.000267600964492294,0.0376790475854896,0.0356003308769821,0,-0.00953907990876812
0.01,93,-0.0476707550255145,0.000199025315624868,0.0377669683494202,0.0289935424546381,0,-0.00776879628643775
0.01,94,-0.0473136926472551,0.00021811722928508,0.0376747286778884,0.0288426812747508,0,-0.00772837315511774
0.01,95,-0.0474569696127929,0.000141071761968728,0.0376263295881799,0.0424016304826909,0,-0.0113614826455999
0.01,96,-0.0473999065591985,0.000177816734255116,0.037745969807685,0.0264319756034691,0,-0.00708242651730867
0.01,97,-0.0474890198777941,0.000266328905896357,0.0377737277203498,0.037243212720003,0,-0.00997928877186531
0.01,98,-0.0478541875951338,0.000252713122221352,0.0377459434264853,0.0187335303875674,0,-0.00501963433873258
0.01,99,-0.04740840537587,0.000238712522712976,0.0376866683212427,0.027368318189558,0,-0.00733331875709008
0.02,0,-0.0471098344848632,0.000192649558428416,0.0376505020410366,0.0284653346365658,0,-0.00762726342814947
0.02,1,-0.0472753344761484,0.000258119193253374,0.0376664970076376,0.0288463506980829,0,-0.00772935637413626
0.02,2,-0.047178068489566,0.000209411577558597,0.0375418967285286,0.0266020065814956,0,-0.00712798618055915
0.02,3,-0.0473196330915713,0.00022481760048209,0.0376578088207709,0.0276263558220651,0,-0.00740245973233719
0.02,4,-0.0469072083182622,0.0001543757350469,0.0375026027595417,0.0366395349711234,0,-0.00981753380656439
0.02,5,-0.0473652242751205,0.000191313667601413,0.0376634262711044,0.029596300943844,0,-0.00793030493685146
0.02,6,-0.0472102331041534,0.000163834328659148,0.0376787629512751,0.0263316677550557,0,-0.00705554911033182
0.02,7,-0.0469646808877781,0.000203095871927078,0.0375943050361617,0.0290576048857377,0,-0.00778596176311607
0.02,8,-0.0471434870573234,0.000188345615350999,0.0377271497497854,0.0261642125353586,0,-0.0070106796194456
0.02,9,-0.046983871843205,0.000211746724167777,0.0375783911353531,0.0286527257616091,0,-0.00767747472877358
0.02,10,-0.0472842395515655,0.000161684092412648,0.037671556849452,0.0288043256712783,0,-0.00771809580214207
0.02,11,-0.0472776460418351,0.000184062869847565,0.0376812368036733,0.0284424822308817,0,-0.00762114014450131
0.02,12,-0.0472143405248199,0.000218156762910762,0.0376596230946009,0.0293732225250012,0,-0.00787053125467374
0.02,13,-0.0473963157170466,0.000160576971051507,0.0377823600965437,0.0207149867278173,0,-0.00555056396494007
0.02,14,-0.0475745475849123,0.000239756590125064,0.0376608259533675,0.0202231610357585,0,-0.00541877966793604
0.02,15,-0.0473671243607325,0.000262943148546222,0.0376681200968368,0.0251645108748928,0,-0.00674281036685173
0.02,16,-0.0470868506724491,0.000227269443143378,0.0375844583862853,0.0267329136199741,0,-0.00716306261580303
0.02,17,-0.0471167557148783,0.000282277482659652,0.0376171203110246,0.0273534007330631,0,-0.00732932163666913
0.02,18,-0.0472344106360807,0.000189902025278265,0.0377199174006691,0.0273499581048481,0,-0.00732839918721907
0.02,19,-0.0467544649869779,0.000147173274907829,0.0374373360326172,0.0411133673458691,0,-0.0110162935784497
0.02,20,-0.0469976335257613,0.000119233402181305,0.0375366440467814,0.0405291007908779,0,-0.0108597398268753
0.02,21,-0.0471206785455974,0.000246486629155396,0.0376597242203406,0.0329640966713128,0,-0.00883270308229973
0.02,22,-0.0472921404109603,0.000261653324266815,0.0376643878141342,0.0278033568939095,0,-0.00744988702659734
0.02,23,-0.0470090456517421,0.000280307693986275,0.0376553091465329,0.0410627753358001,0,-0.0110027374902082
0.02,24,-0.0474478673433394,0.000167666509399141,0.0377865267367003,0.022992777704126,0,-0.00616089621756888
0.02,25,-0.0471565014290989,0.000177677332194278,0.0376079519590994,0.0305416392170409,0,-0.00818360756372881
0.02,26,-0.0469483364294424,0.000214453383634488,0.0376626795094868,0.0320201320086002,0,-0.00857976851324235
0.02,27,-0.0469277078286098,0.000297302337689409,0.0375830387798049,0.0311510066963865,0,-0.00834688708771325
0.02,28,-0.0468975609161603,0.000251230074773484,0.0376175395780537,0.0356599140279324,0,-0.00955504516594775
0.02,29,-0.0470980990951509,0.00027304078985647,0.0376486761746413,0.0343143752393544,0,-0.00919450913416352
0.02,30,-0.0473621562690145,0.000125162627263323,0.037706406147323,0.0259844298390191,0,-0.00696250699114832
0.02,31,-0.0474191878197549,0.000193972528549129,0.0377089018669749,0.0289323446448319,0,-0.00775239838272164
0.02,32,-0.0472062331415741,0.000150670360438054,0.0376574067731696,0.027908897878023,0,-0.00747816664805895
0.02,33,-0.0470299892285193,0.000210268774954173,0.037569798109073,0.0281474427316026,0,-0.0075420845489342
0.02,34,-0.0474437656165261,0.000258844968040385,0.0376689272714502,0.0224653836783489,0,-0.00601958141426892
0.02,35,-0.0473652054340134,0.000185322138948579,0.0377407899060066,0.0271398487363136,0,-0.00727210055159806
0.02,36,-0.0472689426837244,0.000232209138918715,0.0377013070013801,0.031891504819265,0,-0.00854530296173532
0.02,37,-0.0475287860273376,0.000248281255346313,0.0376576003732593,0.0194536129430895,0,-0.00521257987796848
0.02,38,-0.047370825450426,0.000125291438907468,0.0377349384444278,0.021018423516561,0,-0.00563186960743783
0.02,39,-0.0472329544135234,0.000188994922272932,0.0376796060773901,0.0283191194848276,0,-0.00758808519632001
0.02,40,-0.0471197584100387,0.00018990610142497,0.0376599773036106,0.0280993988614146,0,-0.00752921123271605
0.02,41,-0.0470368122060954,0.00019092203409765,0.0375158510726654,0.030997283185882,0,-0.0083056969972159
0.02,42,-0.0470131700360531,0.000170767894748155,0.03761349392515,0.0277641422222498,0,-0.00743937948699467
0.02,43,-0.0473404302663204,0.000120399344322364,0.0376866763135478,0.0286046635006086,0,-0.00766459648475207
0.02,44,-0.0469848727517422,0.000202898656930066,0.0376681792684141,0.0295563544364794,0,-0.00791960130246268
0.02,45,-0.0472784370787898,0.000209265371778861,0.0376744792797462,0.0291250346538816,0,-0.00780402951503604
0.02,46,-0.0472299168778002,0.000131221390736368,0.0376292598720153,0.0335104897647874,0,-0.00897910867044618
0.02,47,-0.0472228944699854,0.000247301949415481,0.0376362313527279,0.0269236137731535,0,-0.00721416056784393
0.02,48,-0.0471939868059121,0.000274592459921234,0.037621958283766,0.0245023692802414,0,-0.00656539006128983
0.02,49,-0.0471647676228241,0.00018341447179702,0.0376512466837576,0.0284099429414916,0,-0.00761242126818695
0.02,50,-0.04738534651407,0.000185670219172052,0.037710628852481,0.0284770497490933,0,-0.00763040248309046
0.02,51,-0.0473026298553701,0.000205102414057609,0.0376748406494126,0.0289795777321529,0,-0.00776505445032532
0.02,52,-0.0467468428172836,0.000239202868575187,0.0375952978799635,0.0358969159389013,0,-0.00961854963659649
0.02,53,-0.0467788676372991,0.000123989449100545,0.0374952339182559,0.036528145935209,0,-0.00978768720434545
0.02,54,-0.0473103879245613,0.000181960860068315,0.0375878120525591,0.0330523353117191,0,-0.0088563465547378
0.02,55,-0.0471679376902566,0.000178394643879774,0.0376315767041374,0.0293636089807698,0,-0.00786795531326054
0.02,56,-0.0472944943417881,0.000161575250910478,0.0376811381984826,0.0281371951670602,0,-0.00753933872229067
0.02,57,-0.0472018591589183,0.000225557764057485,0.0376621873043805,0.0299177997126138,0,-0.00801645027231094
0.02,58,-0.0470691767231289,0.000211901614442805,0.0376356717780785,0.0296885711061973,0,-0.00795502865233953
